dest_ip,metadata_comment
205.237.110.0/24,AS25198 IPv4
103.244.144.0/24,AS25198 IPv4
76.164.200.0/24,AS25198 IPv4
92.42.100.0/24,AS25198 IPv4
188.241.218.0/24,AS25198 IPv4
2a12:3200:5000::/36,AS25198 IPv6
45.140.36.0/24,AS25198 IPv4
67.43.33.0/24,AS25198 IPv4
103.246.248.0/24,AS25198 IPv4
93.95.114.0/24,AS25198 IPv4
85.92.142.0/24,AS25198 IPv4
2a10:3c86::/32,AS25198 IPv6
192.25.212.0/24,AS25198 IPv4
2a12:3200:8000::/48,AS25198 IPv6
93.114.194.0/24,AS25198 IPv4
107.172.152.0/24,AS25198 IPv4
192.170.105.0/24,AS25198 IPv4
2a12:3200:7000::/36,AS25198 IPv6
212.222.170.0/24,AS25198 IPv4
194.147.56.0/24,AS25198 IPv4
103.244.145.0/24,AS25198 IPv4
192.48.156.0/24,AS25198 IPv4
141.98.149.0/24,AS25198 IPv4
109.72.124.0/24,AS25198 IPv4
86.107.179.0/24,AS25198 IPv4
164.37.204.0/24,AS25198 IPv4
89.36.94.0/24,AS25198 IPv4
83.245.5.0/24,AS25198 IPv4
194.179.146.0/24,AS25198 IPv4
194.242.129.0/24,AS25198 IPv4
132.243.215.0/24,AS25198 IPv4
2a12:3200:3000::/36,AS25198 IPv6
103.121.49.0/24,AS25198 IPv4
91.244.196.0/24,AS25198 IPv4
194.77.187.0/24,AS25198 IPv4
76.164.201.0/24,AS25198 IPv4
95.133.247.0/24,AS25198 IPv4
5.83.217.0/24,AS25198 IPv4
203.14.32.0/24,AS25198 IPv4
2a12:3200:9000::/48,AS25198 IPv6
102.212.6.0/24,AS25198 IPv4
87.76.189.0/24,AS25198 IPv4
103.126.51.0/24,AS25198 IPv4
81.168.10.0/24,AS25198 IPv4
2a12:3200:5001::/64,AS25198 IPv6
107.173.205.0/24,AS25198 IPv4
203.25.108.0/24,AS25198 IPv4
205.237.111.0/24,AS25198 IPv4
85.115.210.0/24,AS25198 IPv4
95.133.245.0/24,AS25198 IPv4
76.164.202.0/24,AS25198 IPv4
