dest_ip,metadata_comment
188.246.234.0/24,AS49505 IPv4
92.53.93.0/24,AS49505 IPv4
77.244.220.0/24,AS49505 IPv4
95.213.192.0/24,AS49505 IPv4
212.41.6.0/23,AS49505 IPv4
188.68.208.0/22,AS49505 IPv4
95.213.170.0/23,AS49505 IPv4
85.119.144.0/21,AS49505 IPv4
37.200.64.0/21,AS49505 IPv4
212.41.14.0/23,AS49505 IPv4
37.9.4.0/23,AS49505 IPv4
85.142.100.0/24,AS49505 IPv4
95.213.136.0/23,AS49505 IPv4
31.184.220.0/22,AS49505 IPv4
185.149.240.0/22,AS49505 IPv4
95.213.150.0/24,AS49505 IPv4
31.186.96.0/21,AS49505 IPv4
31.129.41.0/24,AS49505 IPv4
78.155.192.0/20,AS49505 IPv4
188.124.36.0/24,AS49505 IPv4
87.228.123.0/24,AS49505 IPv4
5.189.224.0/20,AS49505 IPv4
5.189.229.0/24,AS49505 IPv4
188.68.200.0/24,AS49505 IPv4
5.188.156.0/22,AS49505 IPv4
188.124.44.0/24,AS49505 IPv4
31.184.217.0/24,AS49505 IPv4
92.53.103.0/24,AS49505 IPv4
185.193.136.0/24,AS49505 IPv4
45.139.108.0/22,AS49505 IPv4
94.26.232.0/22,AS49505 IPv4
31.184.224.0/22,AS49505 IPv4
5.159.102.0/23,AS49505 IPv4
89.223.24.0/21,AS49505 IPv4
45.9.88.0/22,AS49505 IPv4
95.213.242.0/24,AS49505 IPv4
188.246.228.0/24,AS49505 IPv4
194.104.225.0/24,AS49505 IPv4
92.53.74.0/24,AS49505 IPv4
95.213.173.0/24,AS49505 IPv4
95.213.208.0/24,AS49505 IPv4
188.246.232.0/24,AS49505 IPv4
194.187.123.0/24,AS49505 IPv4
31.186.101.0/24,AS49505 IPv4
46.149.164.0/22,AS49505 IPv4
194.5.8.0/22,AS49505 IPv4
87.228.108.0/23,AS49505 IPv4
94.26.244.0/22,AS49505 IPv4
46.161.53.0/24,AS49505 IPv4
82.202.236.0/24,AS49505 IPv4
188.124.38.0/23,AS49505 IPv4
45.10.64.0/22,AS49505 IPv4
178.72.184.0/22,AS49505 IPv4
217.150.205.0/24,AS49505 IPv4
45.92.176.0/24,AS49505 IPv4
188.246.224.0/21,AS49505 IPv4
139.100.210.0/23,AS49505 IPv4
88.218.56.0/22,AS49505 IPv4
188.124.32.0/20,AS49505 IPv4
193.111.251.0/24,AS49505 IPv4
95.213.234.0/24,AS49505 IPv4
95.213.156.0/24,AS49505 IPv4
95.213.145.0/24,AS49505 IPv4
92.53.102.0/24,AS49505 IPv4
95.213.128.0/17,AS49505 IPv4
185.201.47.0/24,AS49505 IPv4
87.228.96.0/22,AS49505 IPv4
46.161.55.0/24,AS49505 IPv4
95.213.213.0/24,AS49505 IPv4
31.129.46.0/24,AS49505 IPv4
84.38.186.0/23,AS49505 IPv4
31.184.248.0/21,AS49505 IPv4
37.9.15.0/24,AS49505 IPv4
95.213.191.0/24,AS49505 IPv4
212.41.20.0/23,AS49505 IPv4
87.228.120.0/22,AS49505 IPv4
82.148.23.0/24,AS49505 IPv4
95.213.162.0/24,AS49505 IPv4
31.184.248.0/22,AS49505 IPv4
37.139.62.0/23,AS49505 IPv4
87.249.56.0/23,AS49505 IPv4
87.228.92.0/22,AS49505 IPv4
84.38.185.0/24,AS49505 IPv4
192.109.91.0/24,AS49505 IPv4
31.129.36.0/22,AS49505 IPv4
45.90.244.0/22,AS49505 IPv4
178.132.200.0/21,AS49505 IPv4
31.131.254.0/23,AS49505 IPv4
94.26.250.0/23,AS49505 IPv4
5.188.160.0/22,AS49505 IPv4
95.213.166.0/24,AS49505 IPv4
94.26.238.0/23,AS49505 IPv4
31.186.100.0/24,AS49505 IPv4
92.53.72.0/24,AS49505 IPv4
45.94.122.0/23,AS49505 IPv4
45.129.204.0/22,AS49505 IPv4
92.53.100.0/24,AS49505 IPv4
188.68.208.0/20,AS49505 IPv4
5.8.76.0/24,AS49505 IPv4
80.249.131.0/24,AS49505 IPv4
109.234.153.0/24,AS49505 IPv4
5.182.4.0/23,AS49505 IPv4
82.202.220.0/24,AS49505 IPv4
37.200.69.0/24,AS49505 IPv4
31.186.96.0/24,AS49505 IPv4
207.89.19.0/24,AS49505 IPv4
178.72.146.0/23,AS49505 IPv4
213.232.199.0/24,AS49505 IPv4
185.232.67.0/24,AS49505 IPv4
45.91.66.0/24,AS49505 IPv4
95.213.201.0/24,AS49505 IPv4
87.228.24.0/22,AS49505 IPv4
194.5.94.0/24,AS49505 IPv4
5.8.72.0/24,AS49505 IPv4
87.228.88.0/22,AS49505 IPv4
31.129.47.0/24,AS49505 IPv4
92.255.66.0/23,AS49505 IPv4
87.228.68.0/22,AS49505 IPv4
46.182.28.0/23,AS49505 IPv4
193.37.48.0/22,AS49505 IPv4
46.148.224.0/20,AS49505 IPv4
45.11.124.0/22,AS49505 IPv4
195.216.132.0/22,AS49505 IPv4
185.192.111.0/24,AS49505 IPv4
31.184.214.0/24,AS49505 IPv4
94.26.226.0/23,AS49505 IPv4
188.68.204.0/23,AS49505 IPv4
95.213.179.0/24,AS49505 IPv4
95.213.245.0/24,AS49505 IPv4
82.202.197.0/24,AS49505 IPv4
95.213.251.0/24,AS49505 IPv4
93.90.216.0/22,AS49505 IPv4
87.249.58.0/23,AS49505 IPv4
178.72.164.0/22,AS49505 IPv4
46.161.36.0/24,AS49505 IPv4
87.228.76.0/22,AS49505 IPv4
95.143.191.0/24,AS49505 IPv4
94.26.248.0/24,AS49505 IPv4
31.129.46.0/23,AS49505 IPv4
188.246.235.0/24,AS49505 IPv4
95.213.238.0/23,AS49505 IPv4
82.202.239.0/24,AS49505 IPv4
77.223.114.0/24,AS49505 IPv4
212.41.8.0/24,AS49505 IPv4
139.100.228.0/23,AS49505 IPv4
188.68.201.0/24,AS49505 IPv4
5.182.6.0/23,AS49505 IPv4
139.100.216.0/22,AS49505 IPv4
82.202.194.0/24,AS49505 IPv4
37.9.0.0/20,AS49505 IPv4
78.155.216.0/21,AS49505 IPv4
212.60.22.0/24,AS49505 IPv4
94.26.229.0/24,AS49505 IPv4
92.42.14.0/23,AS49505 IPv4
139.100.232.0/21,AS49505 IPv4
45.10.248.0/22,AS49505 IPv4
82.148.16.0/20,AS49505 IPv4
31.41.152.0/23,AS49505 IPv4
77.244.222.0/24,AS49505 IPv4
195.43.94.0/23,AS49505 IPv4
5.188.118.0/24,AS49505 IPv4
92.53.90.0/24,AS49505 IPv4
78.155.194.0/24,AS49505 IPv4
92.255.29.0/24,AS49505 IPv4
2a00:ab00::/32,AS49505 IPv6
95.213.184.0/24,AS49505 IPv4
87.228.80.0/22,AS49505 IPv4
5.178.81.0/24,AS49505 IPv4
5.189.233.0/24,AS49505 IPv4
46.182.31.0/24,AS49505 IPv4
95.213.230.0/24,AS49505 IPv4
95.213.224.0/24,AS49505 IPv4
31.41.154.0/23,AS49505 IPv4
178.72.190.0/23,AS49505 IPv4
193.168.130.0/24,AS49505 IPv4
109.234.156.0/23,AS49505 IPv4
188.93.22.0/24,AS49505 IPv4
87.228.124.0/22,AS49505 IPv4
139.100.192.0/19,AS49505 IPv4
31.131.248.0/21,AS49505 IPv4
5.53.124.0/23,AS49505 IPv4
185.143.172.0/22,AS49505 IPv4
195.80.49.0/24,AS49505 IPv4
95.213.203.0/24,AS49505 IPv4
80.93.184.0/24,AS49505 IPv4
5.189.238.0/24,AS49505 IPv4
82.202.250.0/24,AS49505 IPv4
178.132.205.0/24,AS49505 IPv4
45.92.178.0/23,AS49505 IPv4
45.132.20.0/22,AS49505 IPv4
178.72.148.0/22,AS49505 IPv4
188.246.229.0/24,AS49505 IPv4
193.187.144.0/22,AS49505 IPv4
82.202.193.0/24,AS49505 IPv4
5.101.48.0/22,AS49505 IPv4
188.124.37.0/24,AS49505 IPv4
5.8.73.0/24,AS49505 IPv4
45.133.148.0/22,AS49505 IPv4
77.223.113.0/24,AS49505 IPv4
92.53.92.0/24,AS49505 IPv4
95.213.144.0/24,AS49505 IPv4
46.182.30.0/24,AS49505 IPv4
31.131.251.0/24,AS49505 IPv4
188.124.46.0/23,AS49505 IPv4
212.81.36.0/22,AS49505 IPv4
78.24.180.0/23,AS49505 IPv4
92.53.86.0/24,AS49505 IPv4
82.202.222.0/24,AS49505 IPv4
31.129.58.0/23,AS49505 IPv4
87.228.116.0/22,AS49505 IPv4
87.228.16.0/22,AS49505 IPv4
95.143.180.0/22,AS49505 IPv4
92.255.50.0/24,AS49505 IPv4
87.228.56.0/22,AS49505 IPv4
45.94.120.0/23,AS49505 IPv4
85.119.150.0/24,AS49505 IPv4
46.161.37.0/24,AS49505 IPv4
87.228.112.0/22,AS49505 IPv4
188.93.20.0/24,AS49505 IPv4
92.255.4.0/24,AS49505 IPv4
185.149.241.0/24,AS49505 IPv4
95.213.252.0/24,AS49505 IPv4
95.143.189.0/24,AS49505 IPv4
188.124.40.0/22,AS49505 IPv4
87.247.144.0/22,AS49505 IPv4
37.9.8.0/22,AS49505 IPv4
80.93.180.0/24,AS49505 IPv4
87.228.32.0/22,AS49505 IPv4
77.223.115.0/24,AS49505 IPv4
185.137.234.0/24,AS49505 IPv4
95.213.237.0/24,AS49505 IPv4
45.92.176.0/22,AS49505 IPv4
31.129.48.0/23,AS49505 IPv4
178.72.128.0/18,AS49505 IPv4
5.178.80.0/24,AS49505 IPv4
185.189.167.0/24,AS49505 IPv4
46.149.165.0/24,AS49505 IPv4
185.137.233.0/24,AS49505 IPv4
87.228.60.0/22,AS49505 IPv4
37.200.68.0/24,AS49505 IPv4
188.124.36.0/23,AS49505 IPv4
5.188.113.0/24,AS49505 IPv4
77.244.212.0/24,AS49505 IPv4
91.206.14.0/24,AS49505 IPv4
46.161.36.0/22,AS49505 IPv4
95.213.165.0/24,AS49505 IPv4
155.212.236.0/22,AS49505 IPv4
95.213.214.0/24,AS49505 IPv4
188.124.32.0/22,AS49505 IPv4
95.143.176.0/22,AS49505 IPv4
46.148.228.0/23,AS49505 IPv4
193.31.100.0/22,AS49505 IPv4
31.129.32.0/23,AS49505 IPv4
95.213.241.0/24,AS49505 IPv4
82.202.233.0/24,AS49505 IPv4
5.188.158.0/23,AS49505 IPv4
45.145.66.0/23,AS49505 IPv4
87.228.48.0/23,AS49505 IPv4
37.139.60.0/23,AS49505 IPv4
159.255.24.0/22,AS49505 IPv4
37.200.65.0/24,AS49505 IPv4
46.182.26.0/24,AS49505 IPv4
188.124.54.0/23,AS49505 IPv4
92.53.83.0/24,AS49505 IPv4
188.246.225.0/24,AS49505 IPv4
87.228.0.0/22,AS49505 IPv4
95.213.210.0/24,AS49505 IPv4
5.188.196.0/22,AS49505 IPv4
87.228.72.0/22,AS49505 IPv4
84.38.176.0/22,AS49505 IPv4
5.188.56.0/22,AS49505 IPv4
95.213.194.0/24,AS49505 IPv4
37.200.66.0/23,AS49505 IPv4
178.72.156.0/22,AS49505 IPv4
185.137.232.0/22,AS49505 IPv4
84.38.176.0/20,AS49505 IPv4
89.248.192.0/20,AS49505 IPv4
188.93.20.0/22,AS49505 IPv4
193.176.233.0/24,AS49505 IPv4
188.93.18.0/23,AS49505 IPv4
188.246.224.0/24,AS49505 IPv4
5.189.239.0/24,AS49505 IPv4
95.213.227.0/24,AS49505 IPv4
77.244.208.0/20,AS49505 IPv4
212.41.0.0/19,AS49505 IPv4
212.41.8.0/23,AS49505 IPv4
82.202.234.0/24,AS49505 IPv4
31.184.208.0/22,AS49505 IPv4
5.8.75.0/24,AS49505 IPv4
94.26.240.0/22,AS49505 IPv4
95.213.204.0/24,AS49505 IPv4
5.188.119.0/24,AS49505 IPv4
5.189.224.0/24,AS49505 IPv4
78.155.220.0/22,AS49505 IPv4
5.178.80.0/21,AS49505 IPv4
45.135.28.0/22,AS49505 IPv4
87.228.0.0/17,AS49505 IPv4
139.100.196.0/22,AS49505 IPv4
45.12.64.0/22,AS49505 IPv4
82.148.22.0/24,AS49505 IPv4
87.228.4.0/22,AS49505 IPv4
178.132.200.0/23,AS49505 IPv4
91.188.240.0/22,AS49505 IPv4
185.184.79.0/24,AS49505 IPv4
5.178.83.0/24,AS49505 IPv4
89.223.30.0/23,AS49505 IPv4
89.248.192.0/23,AS49505 IPv4
109.234.152.0/24,AS49505 IPv4
95.213.144.0/23,AS49505 IPv4
78.155.206.0/24,AS49505 IPv4
31.184.219.0/24,AS49505 IPv4
95.143.176.0/20,AS49505 IPv4
91.206.14.0/23,AS49505 IPv4
77.244.221.0/24,AS49505 IPv4
139.100.200.0/22,AS49505 IPv4
46.148.224.0/22,AS49505 IPv4
185.137.235.0/24,AS49505 IPv4
95.143.190.0/24,AS49505 IPv4
95.213.190.0/24,AS49505 IPv4
95.213.228.0/24,AS49505 IPv4
5.189.226.0/24,AS49505 IPv4
188.246.231.0/24,AS49505 IPv4
37.9.13.0/24,AS49505 IPv4
5.188.158.0/24,AS49505 IPv4
176.124.44.0/22,AS49505 IPv4
5.44.45.0/24,AS49505 IPv4
212.41.28.0/22,AS49505 IPv4
5.188.156.0/23,AS49505 IPv4
139.100.204.0/22,AS49505 IPv4
45.143.244.0/22,AS49505 IPv4
188.68.200.0/21,AS49505 IPv4
92.53.79.0/24,AS49505 IPv4
2a00:ab00:100::/40,AS49505 IPv6
185.91.52.0/22,AS49505 IPv4
5.182.5.0/24,AS49505 IPv4
80.249.144.0/22,AS49505 IPv4
45.140.72.0/22,AS49505 IPv4
45.92.176.0/23,AS49505 IPv4
185.196.119.0/24,AS49505 IPv4
2a00:ab00:800::/40,AS49505 IPv6
95.213.170.0/24,AS49505 IPv4
82.202.252.0/24,AS49505 IPv4
178.72.180.0/22,AS49505 IPv4
139.100.230.0/23,AS49505 IPv4
178.72.172.0/22,AS49505 IPv4
5.182.4.0/24,AS49505 IPv4
92.53.64.0/19,AS49505 IPv4
46.161.38.0/24,AS49505 IPv4
185.201.44.0/24,AS49505 IPv4
89.248.204.0/23,AS49505 IPv4
31.129.62.0/23,AS49505 IPv4
5.182.4.0/22,AS49505 IPv4
31.129.44.0/23,AS49505 IPv4
46.182.24.0/24,AS49505 IPv4
89.248.198.0/23,AS49505 IPv4
95.213.199.0/24,AS49505 IPv4
95.213.235.0/24,AS49505 IPv4
82.202.217.0/24,AS49505 IPv4
139.100.192.0/22,AS49505 IPv4
45.94.228.0/22,AS49505 IPv4
95.213.202.0/24,AS49505 IPv4
82.202.240.0/24,AS49505 IPv4
139.100.208.0/23,AS49505 IPv4
94.26.249.0/24,AS49505 IPv4
87.251.80.0/22,AS49505 IPv4
46.148.238.0/23,AS49505 IPv4
87.228.30.0/23,AS49505 IPv4
185.151.240.0/23,AS49505 IPv4
185.11.75.0/24,AS49505 IPv4
212.41.9.0/24,AS49505 IPv4
95.213.129.0/24,AS49505 IPv4
178.72.140.0/22,AS49505 IPv4
178.72.162.0/23,AS49505 IPv4
213.226.76.0/22,AS49505 IPv4
5.8.78.0/24,AS49505 IPv4
46.161.52.0/24,AS49505 IPv4
178.72.132.0/22,AS49505 IPv4
185.147.39.0/24,AS49505 IPv4
188.124.48.0/23,AS49505 IPv4
178.132.202.0/24,AS49505 IPv4
45.81.76.0/22,AS49505 IPv4
95.213.139.0/24,AS49505 IPv4
188.246.230.0/23,AS49505 IPv4
95.213.151.0/24,AS49505 IPv4
94.26.224.0/19,AS49505 IPv4
195.80.136.0/24,AS49505 IPv4
89.248.192.0/24,AS49505 IPv4
188.68.203.0/24,AS49505 IPv4
109.234.154.0/24,AS49505 IPv4
5.8.77.0/24,AS49505 IPv4
95.213.216.0/23,AS49505 IPv4
5.189.236.0/24,AS49505 IPv4
95.181.168.0/24,AS49505 IPv4
89.248.194.0/23,AS49505 IPv4
95.213.143.0/24,AS49505 IPv4
188.68.212.0/22,AS49505 IPv4
46.148.232.0/23,AS49505 IPv4
84.38.188.0/23,AS49505 IPv4
94.26.224.0/23,AS49505 IPv4
178.72.136.0/22,AS49505 IPv4
185.149.242.0/24,AS49505 IPv4
212.48.234.0/24,AS49505 IPv4
212.92.98.0/24,AS49505 IPv4
95.213.220.0/23,AS49505 IPv4
109.234.158.0/24,AS49505 IPv4
95.213.158.0/24,AS49505 IPv4
139.100.224.0/20,AS49505 IPv4
5.188.118.0/23,AS49505 IPv4
87.228.84.0/22,AS49505 IPv4
188.68.216.0/23,AS49505 IPv4
95.213.182.0/23,AS49505 IPv4
95.213.209.0/24,AS49505 IPv4
82.202.235.0/24,AS49505 IPv4
95.143.188.0/24,AS49505 IPv4
2a00:ab00:400::/40,AS49505 IPv6
5.188.42.0/24,AS49505 IPv4
77.223.96.0/19,AS49505 IPv4
185.151.240.0/22,AS49505 IPv4
46.21.248.0/23,AS49505 IPv4
87.228.52.0/23,AS49505 IPv4
46.21.248.0/24,AS49505 IPv4
95.213.148.0/24,AS49505 IPv4
89.248.193.0/24,AS49505 IPv4
87.249.56.0/22,AS49505 IPv4
31.184.208.0/20,AS49505 IPv4
77.83.118.0/23,AS49505 IPv4
77.244.208.0/24,AS49505 IPv4
94.26.236.0/23,AS49505 IPv4
95.213.200.0/24,AS49505 IPv4
188.68.220.0/22,AS49505 IPv4
212.92.100.0/23,AS49505 IPv4
45.12.228.0/22,AS49505 IPv4
5.159.100.0/23,AS49505 IPv4
37.233.80.0/24,AS49505 IPv4
31.186.98.0/23,AS49505 IPv4
45.131.40.0/22,AS49505 IPv4
212.92.100.0/24,AS49505 IPv4
170.168.115.0/24,AS49505 IPv4
31.129.52.0/22,AS49505 IPv4
92.42.14.0/24,AS49505 IPv4
82.202.215.0/24,AS49505 IPv4
80.93.178.0/24,AS49505 IPv4
45.12.64.0/23,AS49505 IPv4
95.213.211.0/24,AS49505 IPv4
82.202.192.0/18,AS49505 IPv4
92.53.71.0/24,AS49505 IPv4
37.139.60.0/22,AS49505 IPv4
87.228.12.0/23,AS49505 IPv4
46.148.230.0/23,AS49505 IPv4
46.182.27.0/24,AS49505 IPv4
95.213.134.0/24,AS49505 IPv4
91.206.15.0/24,AS49505 IPv4
188.246.226.0/24,AS49505 IPv4
193.242.145.0/24,AS49505 IPv4
46.182.29.0/24,AS49505 IPv4
87.228.28.0/23,AS49505 IPv4
31.129.42.0/23,AS49505 IPv4
95.213.131.0/24,AS49505 IPv4
45.133.224.0/22,AS49505 IPv4
31.129.32.0/19,AS49505 IPv4
80.93.186.0/24,AS49505 IPv4
87.228.8.0/23,AS49505 IPv4
5.188.40.0/22,AS49505 IPv4
92.53.108.0/22,AS49505 IPv4
87.228.36.0/22,AS49505 IPv4
95.213.236.0/24,AS49505 IPv4
5.188.43.0/24,AS49505 IPv4
94.26.230.0/23,AS49505 IPv4
95.213.147.0/24,AS49505 IPv4
212.48.233.0/24,AS49505 IPv4
31.186.97.0/24,AS49505 IPv4
95.213.216.0/24,AS49505 IPv4
77.244.216.0/24,AS49505 IPv4
45.144.168.0/22,AS49505 IPv4
87.228.104.0/22,AS49505 IPv4
37.200.64.0/24,AS49505 IPv4
31.41.156.0/22,AS49505 IPv4
95.213.195.0/24,AS49505 IPv4
185.149.240.0/24,AS49505 IPv4
194.28.206.0/24,AS49505 IPv4
185.17.10.0/23,AS49505 IPv4
95.213.146.0/24,AS49505 IPv4
95.213.181.0/24,AS49505 IPv4
178.72.152.0/22,AS49505 IPv4
87.228.50.0/23,AS49505 IPv4
84.38.184.0/24,AS49505 IPv4
185.47.165.0/24,AS49505 IPv4
95.213.153.0/24,AS49505 IPv4
178.132.203.0/24,AS49505 IPv4
95.213.250.0/24,AS49505 IPv4
185.184.54.0/23,AS49505 IPv4
92.53.66.0/24,AS49505 IPv4
31.184.252.0/22,AS49505 IPv4
82.202.245.0/24,AS49505 IPv4
5.189.237.0/24,AS49505 IPv4
94.26.255.0/24,AS49505 IPv4
188.68.202.0/24,AS49505 IPv4
92.53.82.0/24,AS49505 IPv4
87.228.40.0/22,AS49505 IPv4
45.136.180.0/22,AS49505 IPv4
188.68.206.0/23,AS49505 IPv4
82.202.210.0/24,AS49505 IPv4
92.53.76.0/24,AS49505 IPv4
5.188.40.0/24,AS49505 IPv4
46.161.52.0/22,AS49505 IPv4
80.93.176.0/20,AS49505 IPv4
87.228.14.0/23,AS49505 IPv4
92.53.75.0/24,AS49505 IPv4
91.107.116.0/24,AS49505 IPv4
95.213.155.0/24,AS49505 IPv4
95.213.244.0/24,AS49505 IPv4
82.202.216.0/24,AS49505 IPv4
31.184.218.0/24,AS49505 IPv4
45.136.182.0/23,AS49505 IPv4
5.8.72.0/21,AS49505 IPv4
87.228.44.0/22,AS49505 IPv4
95.213.207.0/24,AS49505 IPv4
185.189.164.0/24,AS49505 IPv4
92.53.101.0/24,AS49505 IPv4
185.10.184.0/22,AS49505 IPv4
178.72.144.0/23,AS49505 IPv4
31.184.215.0/24,AS49505 IPv4
5.44.40.0/23,AS49505 IPv4
45.10.80.0/22,AS49505 IPv4
45.92.177.0/24,AS49505 IPv4
188.124.45.0/24,AS49505 IPv4
185.17.9.0/24,AS49505 IPv4
94.26.228.0/23,AS49505 IPv4
31.129.50.0/23,AS49505 IPv4
195.43.95.0/24,AS49505 IPv4
109.234.156.0/24,AS49505 IPv4
194.247.53.0/24,AS49505 IPv4
87.228.20.0/22,AS49505 IPv4
92.255.6.0/24,AS49505 IPv4
213.232.240.0/24,AS49505 IPv4
178.132.204.0/24,AS49505 IPv4
5.188.112.0/21,AS49505 IPv4
95.213.132.0/23,AS49505 IPv4
95.213.243.0/24,AS49505 IPv4
45.139.168.0/22,AS49505 IPv4
46.182.24.0/21,AS49505 IPv4
95.213.220.0/24,AS49505 IPv4
212.41.12.0/23,AS49505 IPv4
178.72.160.0/23,AS49505 IPv4
45.136.180.0/23,AS49505 IPv4
95.213.140.0/24,AS49505 IPv4
185.143.175.0/24,AS49505 IPv4
82.202.251.0/24,AS49505 IPv4
213.166.64.0/22,AS49505 IPv4
5.189.235.0/24,AS49505 IPv4
212.60.23.0/24,AS49505 IPv4
82.202.208.0/24,AS49505 IPv4
95.213.172.0/22,AS49505 IPv4
85.119.148.0/24,AS49505 IPv4
95.143.190.0/23,AS49505 IPv4
45.145.64.0/22,AS49505 IPv4
31.131.250.0/24,AS49505 IPv4
82.148.24.0/22,AS49505 IPv4
45.12.66.0/23,AS49505 IPv4
95.213.160.0/24,AS49505 IPv4
212.41.16.0/22,AS49505 IPv4
2a00:ab00:600::/40,AS49505 IPv6
5.189.232.0/24,AS49505 IPv4
46.148.234.0/23,AS49505 IPv4
5.53.120.0/21,AS49505 IPv4
164.138.100.0/24,AS49505 IPv4
31.129.56.0/23,AS49505 IPv4
46.149.167.0/24,AS49505 IPv4
95.213.159.0/24,AS49505 IPv4
139.100.224.0/22,AS49505 IPv4
2a00:ab00:500::/40,AS49505 IPv6
91.208.43.0/24,AS49505 IPv4
80.93.187.0/24,AS49505 IPv4
94.26.248.0/23,AS49505 IPv4
178.72.128.0/22,AS49505 IPv4
92.53.65.0/24,AS49505 IPv4
31.41.152.0/21,AS49505 IPv4
212.92.101.0/24,AS49505 IPv4
5.178.86.0/24,AS49505 IPv4
192.109.100.0/24,AS49505 IPv4
109.234.155.0/24,AS49505 IPv4
45.95.148.0/22,AS49505 IPv4
77.244.222.0/23,AS49505 IPv4
86.62.16.0/22,AS49505 IPv4
82.202.242.0/24,AS49505 IPv4
62.182.156.0/22,AS49505 IPv4
95.213.186.0/23,AS49505 IPv4
185.108.17.0/24,AS49505 IPv4
212.60.22.0/23,AS49505 IPv4
2a12:a507::/32,AS49505 IPv6
188.68.218.0/23,AS49505 IPv4
92.53.64.0/24,AS49505 IPv4
87.228.64.0/22,AS49505 IPv4
45.133.32.0/22,AS49505 IPv4
87.228.10.0/23,AS49505 IPv4
5.188.112.0/22,AS49505 IPv4
185.11.72.0/22,AS49505 IPv4
82.202.231.0/24,AS49505 IPv4
178.72.176.0/22,AS49505 IPv4
188.93.16.0/21,AS49505 IPv4
37.221.82.0/23,AS49505 IPv4
92.53.111.0/24,AS49505 IPv4
37.9.14.0/24,AS49505 IPv4
45.134.52.0/22,AS49505 IPv4
92.53.100.0/22,AS49505 IPv4
87.228.54.0/23,AS49505 IPv4
5.159.100.0/22,AS49505 IPv4
84.38.184.0/23,AS49505 IPv4
82.202.211.0/24,AS49505 IPv4
87.228.100.0/22,AS49505 IPv4
193.7.196.0/22,AS49505 IPv4
95.143.184.0/22,AS49505 IPv4
178.72.168.0/22,AS49505 IPv4
82.202.249.0/24,AS49505 IPv4
46.161.54.0/24,AS49505 IPv4
