dest_ip,metadata_comment
2401:b60:1060::/44,AS32167 IPv6
2401:b60:1450::/44,AS32167 IPv6
2401:b60:17e0::/44,AS32167 IPv6
2401:b60:12c0::/44,AS32167 IPv6
2a0d:2582::/32,AS32167 IPv6
2401:b60:1810::/44,AS32167 IPv6
2401:b60:1af0::/44,AS32167 IPv6
2401:b60:1b80::/44,AS32167 IPv6
2401:b60:1f70::/44,AS32167 IPv6
2401:b60:16c0::/44,AS32167 IPv6
156.226.171.0/24,AS32167 IPv4
178.208.188.0/24,AS32167 IPv4
2401:b60:1cd0::/44,AS32167 IPv6
2401:b60:1910::/44,AS32167 IPv6
2401:b60:1a20::/44,AS32167 IPv6
77.111.99.0/24,AS32167 IPv4
2401:b60:1070::/44,AS32167 IPv6
2401:b60:1020::/44,AS32167 IPv6
2401:b60:1590::/44,AS32167 IPv6
2401:b60:1980::/44,AS32167 IPv6
45.192.194.0/24,AS32167 IPv4
151.247.88.0/24,AS32167 IPv4
2401:b60:1ba0::/44,AS32167 IPv6
2401:b60:11e0::/44,AS32167 IPv6
2401:b60:1e20::/44,AS32167 IPv6
2401:b60:e400::/40,AS32167 IPv6
2401:b60:19c0::/44,AS32167 IPv6
2401:b60:1660::/44,AS32167 IPv6
2401:b60:1d90::/44,AS32167 IPv6
2a0c:9a40:9df0::/44,AS32167 IPv6
2401:b60:1200::/44,AS32167 IPv6
2401:b60:1110::/44,AS32167 IPv6
2401:b60:14e0::/44,AS32167 IPv6
2401:b60:1a70::/44,AS32167 IPv6
2401:b60:1d80::/44,AS32167 IPv6
2401:b60:1b60::/44,AS32167 IPv6
2401:b60:18c0::/44,AS32167 IPv6
2401:b60:1010::/44,AS32167 IPv6
2401:b60:14d0::/44,AS32167 IPv6
2401:b60:1b90::/44,AS32167 IPv6
2401:b60:1150::/44,AS32167 IPv6
2401:b60:1430::/44,AS32167 IPv6
2401:b60:1f40::/44,AS32167 IPv6
2401:b60:1270::/44,AS32167 IPv6
2401:b60:e700::/40,AS32167 IPv6
154.83.98.0/24,AS32167 IPv4
2401:b60:10a0::/44,AS32167 IPv6
2401:b60:1750::/44,AS32167 IPv6
2401:b60:1ab0::/44,AS32167 IPv6
2401:b60:1ee0::/44,AS32167 IPv6
2401:b60:10e0::/44,AS32167 IPv6
2401:b60:15b0::/44,AS32167 IPv6
2401:b60:1d20::/44,AS32167 IPv6
2401:b60:1c60::/44,AS32167 IPv6
2401:b60:1280::/44,AS32167 IPv6
103.140.8.0/24,AS32167 IPv4
2401:b60:1490::/44,AS32167 IPv6
2401:b60:1000::/44,AS32167 IPv6
2401:b60:10c0::/44,AS32167 IPv6
2401:b60:1fe0::/44,AS32167 IPv6
2a0d:2683:c000::/36,AS32167 IPv6
2401:b60:19b0::/44,AS32167 IPv6
2401:b60:1c30::/44,AS32167 IPv6
2401:b60:1970::/44,AS32167 IPv6
45.148.132.0/24,AS32167 IPv4
2401:b60:1700::/44,AS32167 IPv6
2401:b60:13e0::/44,AS32167 IPv6
2401:b60:1f60::/44,AS32167 IPv6
2401:b60:1860::/44,AS32167 IPv6
2401:b60:1840::/44,AS32167 IPv6
2401:b60:1b20::/44,AS32167 IPv6
2401:b60:1180::/44,AS32167 IPv6
2401:b60:1be0::/44,AS32167 IPv6
2401:b60:1610::/44,AS32167 IPv6
2401:b60:18a0::/44,AS32167 IPv6
2401:b60:18f0::/44,AS32167 IPv6
2401:b60:1d10::/44,AS32167 IPv6
2a0d:2683::/32,AS32167 IPv6
2401:b60:1790::/44,AS32167 IPv6
2401:b60:1340::/44,AS32167 IPv6
2401:b60:10d0::/44,AS32167 IPv6
2401:b60:17d0::/44,AS32167 IPv6
2401:b60:1d30::/44,AS32167 IPv6
2401:b60:16e0::/44,AS32167 IPv6
2401:b60:1360::/44,AS32167 IPv6
2401:b60:1650::/44,AS32167 IPv6
2401:b60:15f0::/44,AS32167 IPv6
2401:b60:1040::/44,AS32167 IPv6
2401:b60:1640::/44,AS32167 IPv6
2a0c:9a40:9de0::/44,AS32167 IPv6
2401:b60:1f00::/44,AS32167 IPv6
2401:b60:14f0::/44,AS32167 IPv6
2401:b60:1c90::/44,AS32167 IPv6
2401:b60:1cb0::/44,AS32167 IPv6
2401:b60:1b00::/44,AS32167 IPv6
45.196.234.0/23,AS32167 IPv4
2401:b60:1e50::/44,AS32167 IPv6
2a0d:2683:f000::/36,AS32167 IPv6
156.226.170.0/23,AS32167 IPv4
2401:b60:1990::/44,AS32167 IPv6
2401:b60:1df0::/44,AS32167 IPv6
2401:b60:1fb0::/44,AS32167 IPv6
2401:b60:1170::/44,AS32167 IPv6
2.27.174.0/24,AS32167 IPv4
2401:b60:e500::/40,AS32167 IPv6
2401:b60:1e90::/44,AS32167 IPv6
2401:b60:1720::/44,AS32167 IPv6
2401:b60:1240::/44,AS32167 IPv6
2401:b60:1bf0::/44,AS32167 IPv6
2401:b60:12a0::/44,AS32167 IPv6
2401:b60:1600::/44,AS32167 IPv6
2401:b60:1670::/44,AS32167 IPv6
2401:b60:1380::/44,AS32167 IPv6
2401:b60:1310::/44,AS32167 IPv6
2401:b60:1350::/44,AS32167 IPv6
2602:f3f2:70::/44,AS32167 IPv6
2401:b60:1050::/44,AS32167 IPv6
2401:b60:16b0::/44,AS32167 IPv6
2401:b60:1f10::/44,AS32167 IPv6
2401:b60:1e80::/44,AS32167 IPv6
2401:b60:1f30::/44,AS32167 IPv6
45.192.192.0/22,AS32167 IPv4
2401:b60:1470::/44,AS32167 IPv6
2401:b60:1830::/44,AS32167 IPv6
2401:b60:1b10::/44,AS32167 IPv6
2a0c:9a40:9dc0::/44,AS32167 IPv6
2401:b60:1b30::/44,AS32167 IPv6
2401:b60:1dd0::/44,AS32167 IPv6
2401:b60:1a40::/44,AS32167 IPv6
2401:b60:1de0::/44,AS32167 IPv6
45.192.195.0/24,AS32167 IPv4
2401:b60:1770::/44,AS32167 IPv6
2401:b60:1930::/44,AS32167 IPv6
2401:b60:1390::/44,AS32167 IPv6
2401:b60:1760::/44,AS32167 IPv6
2401:b60:16f0::/44,AS32167 IPv6
2401:b60:1680::/44,AS32167 IPv6
2401:b60:1230::/44,AS32167 IPv6
2401:b60:1090::/44,AS32167 IPv6
2401:b60:1ff0::/44,AS32167 IPv6
2401:b60:1210::/44,AS32167 IPv6
2401:b60:14a0::/44,AS32167 IPv6
2401:b60:1890::/44,AS32167 IPv6
2401:b60:1a30::/44,AS32167 IPv6
2401:b60:1ce0::/44,AS32167 IPv6
2401:b60:1c40::/44,AS32167 IPv6
2401:b60:10f0::/44,AS32167 IPv6
2401:b60:1e00::/44,AS32167 IPv6
2401:b60:1e60::/44,AS32167 IPv6
2401:b60:1aa0::/44,AS32167 IPv6
2401:b60:1410::/44,AS32167 IPv6
2401:b60:11c0::/44,AS32167 IPv6
2401:b60:15e0::/44,AS32167 IPv6
2401:b60:1d70::/44,AS32167 IPv6
2401:b60:1260::/44,AS32167 IPv6
2401:b60:13d0::/44,AS32167 IPv6
2401:b60:1780::/44,AS32167 IPv6
2401:b60:15d0::/44,AS32167 IPv6
2401:b60:1480::/44,AS32167 IPv6
2.27.156.0/24,AS32167 IPv4
2401:b60:1ad0::/44,AS32167 IPv6
2401:b60:1bc0::/44,AS32167 IPv6
2401:b60:1710::/44,AS32167 IPv6
2401:b60:1220::/44,AS32167 IPv6
2401:b60:18e0::/44,AS32167 IPv6
2401:b60:1e10::/44,AS32167 IPv6
2401:b60:1b50::/44,AS32167 IPv6
2401:b60:1320::/44,AS32167 IPv6
2401:b60:14c0::/44,AS32167 IPv6
2401:b60:13f0::/44,AS32167 IPv6
2401:b60:1530::/44,AS32167 IPv6
45.192.193.0/24,AS32167 IPv4
2a0c:9a40:9d80::/44,AS32167 IPv6
2401:b60:1420::/44,AS32167 IPv6
2a0c:9a40:9db0::/44,AS32167 IPv6
2401:b60:10b0::/44,AS32167 IPv6
2401:b60:1ef0::/44,AS32167 IPv6
2401:b60:1620::/44,AS32167 IPv6
2401:b60:1580::/44,AS32167 IPv6
2401:b60:14b0::/44,AS32167 IPv6
188.191.111.0/24,AS32167 IPv4
2401:b60:1540::/44,AS32167 IPv6
103.152.226.0/24,AS32167 IPv4
136.0.54.0/24,AS32167 IPv4
2401:b60:15a0::/44,AS32167 IPv6
2401:b60:1400::/44,AS32167 IPv6
2401:b60:1730::/44,AS32167 IPv6
2401:b60:1100::/44,AS32167 IPv6
103.152.227.0/24,AS32167 IPv4
141.11.76.0/24,AS32167 IPv4
2401:b60:1db0::/44,AS32167 IPv6
2401:b60:2d::/48,AS32167 IPv6
2401:b60:1160::/44,AS32167 IPv6
2401:b60:1b70::/44,AS32167 IPv6
2401:b60:1ed0::/44,AS32167 IPv6
2401:b60:1520::/44,AS32167 IPv6
2401:b60:1920::/44,AS32167 IPv6
2401:b60:1d00::/44,AS32167 IPv6
2401:b60:1eb0::/44,AS32167 IPv6
2401:b60:e300::/40,AS32167 IPv6
141.11.140.0/24,AS32167 IPv4
2401:b60:17a0::/44,AS32167 IPv6
2401:b60:1550::/44,AS32167 IPv6
45.192.192.0/24,AS32167 IPv4
2401:b60:1f50::/44,AS32167 IPv6
2401:b60:1f90::/44,AS32167 IPv6
2401:b60:1d60::/44,AS32167 IPv6
2401:b60:1940::/44,AS32167 IPv6
2401:b60:1fc0::/44,AS32167 IPv6
2401:b60:1cc0::/44,AS32167 IPv6
2401:b60:1190::/44,AS32167 IPv6
2401:b60:1570::/44,AS32167 IPv6
2401:b60:1a60::/44,AS32167 IPv6
2401:b60:1690::/44,AS32167 IPv6
2401:b60:16a0::/44,AS32167 IPv6
2401:b60:1dc0::/44,AS32167 IPv6
2401:b60:1c50::/44,AS32167 IPv6
155.117.85.0/24,AS32167 IPv4
2a0c:9a40:9dd0::/44,AS32167 IPv6
